HITId,Input.text,Answer.sentiment.label
3RDTX9JRTY8LKJLY8KOLK3S88B179P,@ALOHALEXI I had a kia forte but that got flooded during the hurricane so right now im shopping for a car ??,Private
3SNR5F7R920Z4ZTBZM8436JSDOSIE5,I still live my spouse. I don't want to be with him anymore. He is indifferent to my presence. He hides his car keys but drives mine. Trust??,Private
34D9ZRXCYR1L80FVOT0WBPZO17VSAB,@theWEEBKING_ Nice. One time I saw a car parked in the shopping cart return and I still can't believe it,Private
3R5OYNIC2CGTA4YC2CNJBPK52CATPI,@stevehendo07 Seemingly car insurance doesnt cover you if you travel during a red alert??,Private
3OZ4VAIBEXMC1LZ3CUIEFBMEQYKVJ0,Sim really throwing a whole party in his car rn,Private
3TD33TP5DL9MREYTD7E1L0POXJBABU,@Dev_Fadnavis @nitin_gadkari Sir yesterday I travel from Ahmedabad to Latur it?s take almost 24 hrs by Car 1/2,Private
3UYRNV2KIT6A9ZUBJZZWG4JNOKS8NG,"My car got towed at work today and I have to over draft my bank account to get it out, hows your day? ??",Private
388FBO7JZR0PO5LTW3XQFH7PHZVNY9,"my bank account right now is not agreeing with me. After I get this car fixed, my money will be back on track I hope",Private
356ZPKYPUHOPRQX6CIAIJ6CKHEWPY7,A woman had no rights. My mother could not purchase a car a home or even have a bank account without her spouses permission,Private
3NCN4N1H1GOTBXSIMBJ6769OWQDBNI,I let the boys listen to Bank Account in the car and they just screamed ?DID HE SAY RULER DICK?! What does that mean?!? We?re now in silence,Private
38G0E1M85MCLF1AXOTMSMDVP7EMUVZ,"Got into a car wreck my first year of college...L.Have $27 in my bank account.L.Totaled my car.Major L. I love college!!!! :,)",Private
3HXCEECSQM0J5UZCZR8KA4EYRD3ZY2,Credit card & car payment the same week ?? bank account = 0.00,Private
3KQC8JMJGCZWY62U4K9NK3EGMNS3HD,"Touring and Travel Services Customized maps and itineraries, plus booking assistance for hotel, car rental, and commercial travel.",Private
3D1TUISJWI7GTVQXPMN97O5VZDRUI5,@RealJamesWoods How do you drive a car for a company in America and not speak English. How do they put the address in? Scary no thanks!,Private
3BKZLF990Z6AR2YLCVP7JB2UMBKQY3,My moms credit card got declined at meijer for no reason at all and my car battery died. Happy Friday the 13th??,Private
3JAOYN9IHL9H4YVVPZKLG9D63IB337,@nrmainsurance @NRMA Hi Kaz - CSR put my claim number against car I hit - paid excess but appears on credit card as CGU.,Private
3Y3CZJSZ9K0C1F31E89AD4E6NSIR5P,Love that feeling when my credit card and car payment are paid early in the month ??,Private
3A3KKYU7P3OFHI5T5102H5X912NMWD,@InglisDeb @thehill Did you know the stats and were you aware that credit card default is one trillion as is car and student loans?,Private
3DFYDSXB2W7CO6A37489JPKVCSHJU7,And I GOT TO WORK TODAY! SO I MADE MONEY! And I didnt put any money down on my car so I am gonna pay off a credit card tomorrow,Private
3S1L4CQSFXCC4VA9I90X4QG9CI8FAO,@damanks3 But in reality they're carrying their mom's credit card and bapus car ??,Private
3S37Y8CWI87ZDSGNZX06VBG9FB34W1,I wanna get my nails done.... but my four parking tickets car tags phone bill and credit card bill are all due this week ??,Private
3G3AJKPCXLZ32XBNEYIUG81PQJ2Y4T,"Well I was excited that I paid off my credit card, but then I got my car towed and that was $280. So that sucks.",Private
37VUR2VJ6AW97VDZVOH3LJ23BBB1CC,i found a random wad of money and now i have enough to pay my car insurance AND credit card. oh my lanta,Private
3Y3CZJSZ9K0C1F31E89AD4E6NSJR5Q,"I?ll give you a brand new car All I need is your SS#, full name, DOB, addy, credit/debit card # date & CVV# Remember Issa brand new car",Private
3WUVMVA7OBAI9C19JLU47IWRON3ZAX,Can't wait to see what my credit score is in five months after paying all my car payments early for a year straight ??,Private
3APP19WN71LHVTU13GP366EZHEK6GQ,If I want the car of my dreams should I wait until I get the credit score I've been working towards?,Private
34D9ZRXCYR1L80FVOT0WBPZO183SAL,I love how I just went through the garbage because I thought my credit card was in there and it was in my car the whole time. ?????,Private
3W9XHF7WGK2SZD1WPKIBF8Y683BTKQ,"@Centauro_en Hi! I've reserved a car with you in BCN. Booking info says I must have a credit card, but I don't own one! Will debit be okay?",Private
3QHITW7OYOG9VK0IWPBRGPKNJKIQAU,in Arizona decided to have a grand old time with my credit card in Arizona.. oh and the dealership from new car decided to hard check my,Private
3WPCIUYH1AFKL7VMX3WOBV3GOUFDTY,The car salesman tried to convince me to finance a vehicle to improve my credit score.. am I supposed to do care about that at 20? Yikes,Private
3P4ZBJFX2VA9B8DCJEWPMFD041CWFH,My credit score is over 700 & I?m planning to go car shopping in December ???????,Private
36QZ6V1589K5N9TTUYHNBQBI8BVUSZ,I thought I lost my credit card last night. Whole time it was in the car ????,Private
3S8A4GJRD3A0DQKWSBOP67H94T86VF,Trying to be consistent on paying my car note early so my credit score can go back !,Private
3YLPJ8OXX8KE2SLD92WSXUUGODA4XV,@iconickT @Stankology I'm so tight ?????? but I'm poor rn saving for a house and my car ?? *puts it on my credit card* ???????,Private
371QPA24C2VQTCFAHACTAT27ZXC1TW,"The stupidity of #CreditScores. Paid off my student loans, paid off two cars, & bought a car in 6 months has dropped my credit score.",Private
35JDMRECC4GL88NG9Y81IU6CYC8EGJ,she says as she gets a credit card to get a good credit score ... to buy a new car on finance... ??????,Private
36JW4WBR06RREIINOFAPLC3DPD0FH1,"I gotta new car today, increased my credit score by over 150 points in the last year and I?m happier then I?ve ever been I see you God ??",Private
360ZO6N6J1Q45MSLCQQA3LPY314M9P,"@TheLegendJin If not directly, then indirectly via monthly car payments. Buying a car up front isn?t amazing for my credit score anyway",Private
3NC6WP7WJHRBMUZ7936PQ3Z0Z43WWG,"@freakyomama Yeah I feel you, I have a car already and nothings wrong with it but I just need to get my credit score higher some how!",Private
37G6BXQPLQSCLXHUCUDDC8AE4ZHQEQ,Score cabs free San Antonio! Download Lyft and call a car w payment code GUESTS for free credit. Awesome cash. #ad,Private
338431Z1FLMY9P9JJN59MAEX4NQROX,@Uber the driver and passenger of the car with license 7TTA884 just leered & catcalled me. Inappropriate and bad for your brand. #metoo,Private
309D674SHZSAKTVRXLASRVFCXN4CB8,possessed sex worker with criminal record pleads for forgiveness when luxury car terrifies politician,Private
3MGHRFQY2LWM39TMVXVS45BC97PY0G,I officially have NH car insurance so now I actually have to switch over my driver license,Private
3OKP4QVBP24IIV64TT6FMBGLDXBAGL,"Buying a gun - just need money Renting a car - cc, driver license, insurance, sacrifice a goat, drink blood of a virgin, tap dance",Private
3YLPJ8OXX8KE2SLD92WSXUUGODBX4P,Driver's license and car a blessing or a curse to the Nigerian child... ??,Private
32ZCLEW0BZRZW127QI9F9JXW4BSPJK,"In need of a car and driver off to Laguna for work purposes 1pm to 6pm, anyone up? I have no license and family car is parked in Qc. #help",Private
356TQKY9XF4L6E2O3SI7K7XXO6T78C,"@realJamesAllsup Car had a handicapped license plate, driver was probably terrified, knowing he couldn?t adequately defend himself!",Private
3QMELQS6Y5I8KJ3FJRJF5AS6JNWR68,"So you already know I took down that license plate, a description of the car and the driver and snitched on him",Private
3H1C3QRA01Q8RW7B7CCIS3LX0KIECB,I WANNA SEE MINORI GETTING A RACE DRIVER LICENSE IDK HOW THE HECK THOSE WORK IDC I WANNA SEE MINORI IN A CAR COMMERCIAL SOMEDAY HIT ME,Private
3DTJ4WT8BDMLZPILZQWQ31MI923ZEU,"2. ) i had a driver's license and car in italy. i left the car with family before moving, and haven't had a need to get a new license here.",Private
3ACRLU860NLPHRF5TCGNHJFFIZIBE1,"@Uber I had by far the most racist driver.. Went to hop in th car after confirming the license plate and was asked, ""you got a problem?""",Private
3PIOQ99R7YT87W1OM201CW1CLCPUNP,@ShizuGivingsDay Maybe because this car didn't require a driver license.(just kidding),Private
3T8DUCXY0ND8IHI5LNRMPZKQX91T9Y,my car is getting cranky old TBF it's about to be old enough to get its own driver's license & I've been driving it myself for a decade,Private
3VADEH0UHC4SV4LXDCIT1KOJ0U5PS0,@aylin_chacn Can you own a car without a driver?s license?,Private
3SSN80MU8CVZGUAGUUJ84BJCLZ1KX2,Had a relatively pleasant experience at LTO yesterday and today w/ having our car registered and renewing my driver's license ?? #adulting ??,Private
30F94FBDNRRR6AX2J75IG5FGL94TB8,@SwintonGroup Hello. Can I get car insurance on a UK Registered car with a Canadian Driver's License (full UK Resident)?,Private
3EQPA8A3743TA54DDR7H0HZAEAZZJF,"@mysummercargame Dear developer add wear pads, insurance and driver's license and documents on the car so that they can be put in the car",Private
3Q7TKIAPOTHW2UNHOUUXP4TZUHULD4,@Local12 your driver license is valid in all states & your car is a 4000+ # weapon so...??,Private
3JY0Q5X05JDJSMJ7FTYPIXROBSPGG4,"The $TSLA Model 3 is like a car designed by tech geeks who never had a driver's license! They think ""driving"" is like ""sitting in Starbucks""",Private
3IH9TRB0FB60KYZZNYDPWM0YOGY1IH,I wish I had a car or my own personal driver or maybe even my license lol,Private
3CMIQF80GNX88IOF6CUF0KI1N1UQ66,@timrwit @Twitch driver's license?! wth is that?! you mean get in a car and go places?! hell no! have you SEEN the drivers out there?!,Private
3MZ3TAMYTLUOD3YGLSS42DIBSESRI3,"@KhanyaMzendana Why must he have a car mara, why can't he just have a driver's license... He'll drive yours",Private
362E9TQF2HXXODP25HYS3944Q5HGIW,@UberLagosDriver the car is registered in my wife's name. I am the driver. But it's not accepting my drivers license for registration,Private
382GHPVPHSY2MUEZPDP4QE5CHIB43X,if i had a driver?s license and a car i would be able to go i really really really hate my life,Private
3DWNFENNE32D78GOSYHR6LM1DFXJ4O,@lyft they ask for new driver license proof and they got it and then they reply with thanks for updating your car insurance,Private
3XEDXEGFX3VRJ445RIU1VXW1BSH0KO,"My car is registered in Colorado , I have my California Driver?s License. Will that be a problem to become an Uber driver in California ?",Private
3JHB4BPSFKGVQ1QD4JXRKU93D239Q1,"amateur team, my teammate gave me a car ride to and from work each day because i didn't have a driver's license. you couldn't sit there",Private
3RTFSSG7T8DVB0N85PZNHSIK1X1LWE,I want a car very soon. However my valid identification is not a driver's license.,Private
3UOMW19E6DD8VDEIWBJFO9FKNRJC58,"Drove my new car all the way home from Chicago with no license plates, no insurance, and I found out I left my Driver's ID up there. Lol @me",Private
32FESTC2NHXPGS4XXCRNWL70M8CUC8,"@ActionSebastian Not just the cards. SSN, Driver license, go buy a car on her name ????",Private
3P4ZBJFX2VA9B8DCJEWPMFD041FFW3,So now every Jihadist that enters CA can get a driver's license and rent a car for a joyride through SF and LA on bike trails/sidewalks (2),Private
322ZSN9Z5GR7LBCT4SVV8R9ABHOT43,I got my driver's license today. I'm officially a driver now ???????????? So if anyone wants to get me a new car feel free lol ????,Private
3QX22DUVOOO22T5OFRV6V3EVUTPVMG,"@PoliceNG The driver submitted his license, plus car papers. Do you people think regular citizens work for money just to pay the police?",Private
3K1H3NEY7L6GG29GD3XHCCORY09DGR,@zencarBrussels Hi! to rent a car in Belgium I need a International Driver License? Or with my Colombian Driver License is enough. Thanks,Private
3C8QQOM6JP8DA533G8V8G19CMM3IL4,Then my poor poor car can be freed of the stain of having US license plates (and me a US driver's license) because ew,Private
3E9VAUV7BWLI4MR4NZSLTBNPIT2YA8,"Last week, a driver did a hit and run on me. Their license plate fell off their car as they drove away. Driver was found. Thank you, #Karma.",Private
3Z3R5YC0P3UHJR9IO9REZV6107XTFR,"where did the ""queers can't drive"" stereotype come from? i'm a good driver! i mean, i don't have a car and my license is expired. but.",Private
3EFNPKWBMSVLN6WY6C22EBFZ06W03E,"@Singlemaltfiend Car insurance, driver's license exams, cars are regulated a million times more than guns. Not your best work here.",Private
3VMV5CHJZ8MNXR5DZTXWHG6D1M0GTG,"Y?all got stop buying the rims for ya car before you get a new paint job, a/c fixed, working door handles...etc",Private
3E9ZFLPWOYZ8AZKSURYWRV4ZTVGXI8,#ManagmentLessons: On the job training is the only way to train somebody. You can?t drive a car even after attending lectures for a year.,Private
3W0XM68YZP2RQTPNN1Y192FBGKRK1F,every month I go to pay my car insurance I can't remember my login password and I think that's a sign that I shouldn't have to pay it,Private
3RBI0I35XEAIK1SJEKDB639JCJGY3I,If it wasn?t for car insurance I wouldn?t be putting myself in a position in just getting a simple car,Private
32PT7WK7DMMFMQXSIOQXTIZIUVAD3P,Calm and the wounds had clearly become querulous recently been a compromising obstetric position at the car and walked to,Private
306W7JMRYY588Q5EG9UNP9JT7WQB88,Cleaned my car out today and found so many business cards... My job has put me in the position to make power moves and I love it.,Private
3NCN4N1H1GOTBXSIMBJ6769OWRQBNX,good morning to everyone except anyone that thinks home rental property WoF?s aren?t the best idea since car WoF?s were conceived.,Private
3IKDQS3DQE7K719X3V29DIJPSDWCIP,@DHughesy 2nd thing for you to add to your property is a new car being that you now have electric charging why not add a Tesla Model X,Private
3O71U79SRBWMA1OKLWQ1KGUOVP3SMG,im always like omg wish i could go to US cons :-( but i just realized i have my own car and a passport so Uh,Private
3Q2T3FD0ONFIQK35VHP0C8MC394M3I,"@JBoinnet isn't in office to serve the Jubilee regime&its cronies. ALL Kenyans pay his salary,pay for the car he drives and house he stays.",Private
360ZO6N6J1Q45MSLCQQA3LPY31F9MN,@ZeeNews @myogiadityanath please deduct 5 lakh from minister's salary. what about red light on car .still ministers are using VIP culture.,Private
356ZPKYPUHOPRQX6CIAIJ6CKHFBPYO,"at this point I deserve a FT salary, expense account, and company car from work",Private
335HHSX8CDCUGY4RX9FZXC0SD0WDH0,I regret selling my stock rims and getting these low profile tires. But I see new rims and tires on my car by the end of the week,Private
3GITHABACYSZNKSM3IQV6D6K2LG2NP,If you bought a car and it's fast stock don't talk to me bragging that you're faster I made my shit fast dawg,Private
31MCUE39BKTIYA7JKER5Z32F7NUG36,@chelskin Yeah. If you change rims and tyres the car is still considered stock,Private
36QZ6V1589K5N9TTUYHNBQBI8B7USB,"@renoomokri Your friend feyose,is still owning the state workers 8month salary, his 44m naira car just got burnt.",Private
39O0SQZVJNEROJHK21O7BOS2EXMR7B,@chassiskat Our flight school was next door to the air ambulance base so I was always chatting with the chopper pilots.,Private
3KG2UQJ0MJVGF3U75TGW2V4NIQPQNK,I fucking hate the quick add thing on snap chat I'm always adding people on accident ??,Private
3X2YVV51PUBILTJ4CFH4XD963Q2W1N,"?If I'm troubled, I'll often look for Baro to chat. Since we're of the same age, our thoughts are more similar.? ? Sandeul",Private
3VIVIU06FKJXGNLOGKWNGEO1MQ5IMG,I?m in a group chat with people in the nursing program (literally all of them) & I?ve convinced myself that they all haTE ME,Private
3T2EL38U0MRLRX8B7Z350XVLK49QXE,I was SO bewildered until I realized they were talking to another member of chat about Destiny 2,Private
39RRBHZ0AU821047UGL035A49WMVZA,@emejeffreys @JonesT93 forever the best group chat iPhone could produce!,Private
3YGE63DIN84IE4YMGWD4J8QWYY5W0T,@TheKidFreddy lmffaooo chat cheese,Private
3O4VWC1GEWDSPCXKSKC8WGUVZEH3J1,@matashichiro they were told right when we opened the coffers both in chat and discord,Private
3LB1BGHFL23NJIQDTZJ2OGDH6H2YT6,So. Group chat for all my Sag flowers? Our own Winter garden.,Private
3I7SHAD35M30R34SXTSQPPYS8AXM7S,@PsychRabble @jayvanbavel No I did not confuse. It was you who didn?t use the word clearly. Thanks for the chat.,Private
329E6HTMSW9N0W32A5CKXVU8E3H3K0,@tinylesbrarian No biggie just itching to chat about the show!,Private
3KTZHH2ONIM4RH9B7YKW3PUNJU3M8F,YO EVERYONE GO WATCH YUGIOH RIGHT NOW TWITCH CHAT IS FUCKING LIT,Private
3D0LPO3EAB676QL5XIX3U67U79LOYA,Can?t wait to hear @Softykjr weekly chat with @Kevinharlan who called @Seahawks game on TV. #WOW #instantclassic,Private
3Y7LTZE0YTT2OLF7PQBV7J8LVPDZUP,"We hope you?re enjoying the chat tonight! Remember, we chat every Sunday at 7 pm PST! #bcedchat",Private
3EKZL9T8Y8TKB6YDXDKOD6IASZQHC8,@thatjennybee was great to chat with you this weekend! Could tweet that pic we had back fo me? That would be great! (It?s the blue dragon),Private
3H5TOKO3D9Q1JD1H8FN2XHHWR8T64J,@mrshookbooks Look at you doing a Twitter chat. #ProudMoment,Private
3R6RZGK0XFJ2WAU2YUJHPY1232IYVM,"@hanamichan_bot Sorry, I have business to attend to. Let's continue this chat later.",Private
3I01FDIL6MFQ1819EOCSA8UQOGK2DB,12. Nobodys ever kissed me lmao 13. Dr group chat uou<3 14. No lmao 15. This is a v loaded question. Tsuritama? 16. Billie 17. I cabt drive,Private
3L1EFR8WWTCYZC04Q3MX8V5P6ZA9FL,Why is someone messaging the course group chat that no one has used since May at 2:25am???????,Private
3566S7OX5DQ3VEI3479S5XAPAZ3170,"You chat the mostttt shit on the tl but you make it a bit live with ya nonsense loool, meme game a1 & u a twin ????",Private
3FULMHZ7OU438GM9VVUJMDEIH884MR,@Naaadhrah Wait so you know who is the person that complain bad things about you to your manager alr? Ws chat uh,Private
37SDSEDIN997VSNMEC1YJX6KLJ918N,Go to my channel to chat with me LIVE! Link in my bio.,Private
3MQY1YVHS3RXMB3P0SLMFI6QLV82B4,streaming infinite warfare zombies! come chat! #girlgamer #gamergirl #livestreamer #cod via Restream.io,Private
3BFF0DJK8XJQNWE4UTRD6UPGPW6TSN,@hqmiso his tits were supposed to stay in the group chat,Private
37VE3DA4YUO11167JDOT2MCSAEQHB1,You know you a strong family when you got a group chat and message in it every day???? #FamilyStrong,Private
39XCQ6V3KYBJFW5HMK6C29NAR4O65O,@johnmaeda We still need to have that chat about telemetry in WordPress. We're pretty much working with an empty plate.,Private
3ZICQFRS31PJAK9HVDA3OBN0X7SZZE,@IrrelevantDumbo Everytime I'd bring him up in a group chat almost everyone would talk shit bout him.,Private
3BKZLF990Z6AR2YLCVP7JB2UMA3QYK,i?m about to make a group chat with my whole english class because i need answers for this work??,Private
335VBRURDJ76TY08VS2RQDKPUYV9E3,Real niggas don't give a damn about being discussed in no damn group chat????????....,Private
3T5ZXGO9DEVAWS8Q8HRQXIBWS47QZB,So many good titles tonight! Thank you @donalynbooks and @colbysharp for hosting this chat again. Amazing! #titletalk,Private
3LEG2HW4UFUNZSF55U7IY8XB0T02FM,My friends have a group chat for everything ??,Private
3X2YVV51PUBILTJ4CFH4XD963QBW1W,@MarianKeyes my mate left your chat in brisbane early for a saucepan left on the stove. But she is happily listening to you on radio now,Private
386659BNTLOPD3IJJ8OJQI022LX01Z,Hope you're even dry as long as you always chat,Private
3Q2T3FD0ONFIQK35VHP0C8MC38C3M5,#titletalk Loved the chat! So enjoyed spending time w/ people who care about reading & books as much as I do!,Private
31GECDVA9JTFY05VR3GHUF1ANZZ664,@ATT I have spent hours on chat with three different people from att - all who have no idea why my ipad order was cancelled.,Private
37VHPF5VYCARIVXKU9QI0TPBPG0C8O,my dm is always open dm me to chat show ur boy some love,Private
3BC9H1KCYUJFBZU7O4ODB0KGABKYWW,@SamandColby That?s lit I wish I was there with you guys I wish someday I can meet you guys and take a chat,Private
3T2HW4QDUVERW0GUZ1WW0PKM9MIC9D,@KayPanabaker hey Kay! Please let me know about my trip offer. Would love to have you join me. Follow & DM me to chat about it. Take care ??,Private
3IHWR4LC7DKIVYJKMJM4BWN62LK8IM,@AHHHH_INTERNET No problem! Do you mind slipping us a DM so we can chat more about this? ??,Private
3NOEP8XAU490RL7W7MOG0S5BF8NPXM,Can people learn to settle their differences peacefully? Ranting about them in a public chat they can read won't help the situation ??,Private
3IV1AEQ4DRKEQ93Q4174NX26F098JY,"@ramonaflwowers Very relatable, you have my number if you just wanna chit chat and pass the time mama, I hope you feel better soon????",Private
3BFF0DJK8XJQNWE4UTRD6UPGPW6STM,"Gr8 chat, pretty cool to see someone I follow as guest moderator @DavidGeurin #PrinLeaderChat",Private
3KI0JD2ZU1PY20J0ADL90T16IAJ673,@TheRealJoshPaul You too. Fun chat. Feel better??,Private
3OND0WXMHWMZ84IRT4QJ3UIDDB3HE1,want them gone bc even if they are here they do nothing but chat and take up chairs,Private
3CO05SML7VCD68H0H23YW9IF6JQR0L,@OmegaBlack1631 oh shit! sorry we couldn't chat man. how long you in town for?,Private
302OLP89DZE51JQZR7AWWKV6F40CAS,"I've only found one streamer I liked, and all it took was for him and his chat to be nice. High standard, I know.",Private
3TZDZ3Y0JSD79X6WJ47CJT1V5PR19C,"@Hannah_N_Denver @enyasboo Where do you live? I'm in Congress Park. Let's meet up, have a nice chat.",Private
3HUR21WDDUWU0ZZXY9KZDJYNJDQYXP,"There was a small candy corn debate in the group chat but everything is still good, we're still friends",Private
33J5JKFMK659BZ1XNAWHTH6HD993QS,"Don?t text me, snap chat me, call me rn. It won?t go well.",Private
3CVBMEMMXBNEZP3H6WCDXKQWROZ7H5,"@yassir_uoeno @gishomo Nigga, u the last person to chat ??????",Private
31JUPBOORNBKLZRQ7MJH3CFYJPE8L0,what y?all snap chat & instagram names. Make a thread ????????????????????,Private
3QHITW7OYOG9VK0IWPBRGPKNJJ1AQV,@cnathan1211 You're always using my words I say in the group chat I see you,Private
3ZCC2DXSD7BJ04P73561WX5WLJKYYV,"//I have so many conversations with Sol going on, and people hopped into the chat as well, so now my notifications are just filled--",Private
3CESM1J3EIADSFK1ILTLS90NB1RW6U,@cali_footgirl Is it possible to chat you in DM pls,Private
3XU9MCX6VOJK2IKEWP7CFXBU3HAR25,Thanks for the chat @shawnhime I didn't find much resolution but was nice to vent. :) #oklaed,Private
39WICJI5ATZIPR2OA6FUKAILICTZ3H,@LizzieLeeRose Chat did not specify. I would hope David Tennant but 10 dis not wear sweaters he wore amazing suites with chucks,Private
3S37Y8CWI87ZDSGNZX06VBG9FALW49,when you're messing with people in a twitch chat and they think that you're one of their friends but you're not,Private
3X2LT8FDHWP0WT3PB0QJCNWEHWHW8G,If the chat ever gets exposed...lmaoooooo,Private
3WGCNLZJKFFJCNJDVKCE5PKLWA61DT,All I have to do is send Zeke > Bell in our group chat and it gets live ??,Private
36BTXXLZ2VFU5WZ103Q08C8SNV74RF,@kagetsu__ I'm on discord if you wanna chat over DMs for a bit too.,Private
3KTZHH2ONIM4RH9B7YKW3PUNJU48M2,"I'm going to go on @Rotogrinders chat to see if people are losing their shit there, too.",Private
3D5G8J4N5AB6FOV8OOWIHH9NO00TVS,@DestinyTheGame you gotta give us some form of public chat. Shooting messages into the ground isn?t very effective,Private
30Y6N4AHYP375SIUTERTBG2Y08ZDR0,@ismile_yousnap Yeah and make sure you delete my number and remove yoself from the group chat,Private
3TKSOBLOHLNRAO3LJLEXGB9UF1LBBF,life-digging biographies of future famous authors will mostly disregard emails & chat logs; will go straight for Google search histories,Private
3BS6ERDL93EEJ9KA1QOV0LB24LM6DW,@WiiLitTrainer yeah was great watching it enjoyed your commentary just dont go back and read twitch chat lmao.,Private
3XAOZ9UYRZYD1WNI06IY5ORKFPUQ1M,@markgurman @reneritchie if either of you are interested lmk and I?ll redact the personal info from the chat log and pass it on to you,Private
309D674SHZSAKTVRXLASRVFCXMLBCM,"@shannondorf_ @FendrickLamar I'm not mad at Twitch chat for those dumb opinions, just disappointed.",Private
37YYO3NWHDXTUYNXBL6N2FLUF7LCCU,When 1/3 of the group chat isn't getting dick ??,Private
3E24UO25QZX5N6BZRZ2BBFN18ZSO6A,@DribbleFever setup me for the chat,Private
306996CF6WRQXQLTHOL8AZWLTPU1BM,@WolvaxGaming @Rillyyyyy That's what happens when you have a bunch of SW tryhards in the same chat.,Private
3PUV2Q8SV4BKPL15XH53B1XUIMXBDM,Thanks @MViTDiTeach and @CarganillaRHS for a wonderful chat! Even with the WS on!!! Have a great week all!! #SVTChat,Private
3YLPJ8OXX8KE2SLD92WSXUUGOCRX43,@uav @TeamProjektEvil Squaddddd this is fucking amazing. After that chat I was like yup this is the perfect squad we are taking over,Private
3VW0145YLYJTBY5UY2HNSF31Z5YJMX,@SwipeLYF I will use my Slate Pro tab for video chat and conferencing ?? #BigShowOff,Private
3S8A4GJRD3A0DQKWSBOP67H94SPV6J,wow I was really on voice chat for 4 hours,Private
3WJGKMRWVIG3ZQTBBH1YML3C07XCDU,@SithTrmy wtf are you saying I'm game chat LOOL,Private
3LB1BGHFL23NJIQDTZJ2OGDH6H2TY1,@HoodiePanda do you agree to bring back the hoopie chat on discord (I really miss it),Private
30U1YOGZGA3J67I783RY1Q7UMAIDSO,@RLChaves68 @tevin119 @_MaatheusJose @pichacoes @mikaellabalth @ThalesOakley Viro chat??,Private
3M47JKRKCX822EOJKIDFETX1TUP68Q,@She2Dope_ @ThatGirlYaazzz_ That?s why we need to live you in the group chat,Private
3WRKFXQBOBEXA4A2ZNKYA9B8V0MIY9,"I may need to read your book @siggyflicker. Can you actually just visit me at work, and we can chat about it ? I?ll give you a cake ??",Private
3H1C3QRA01Q8RW7B7CCIS3LX0JYCEN,"#TheKrogerCompany #Safeway,Inc. #Meijer #SuperValu #Hy-Vee #WegmansFood #StaterBros Chat with thousands of employee with free videocam www.?",Private
3X4Q1O9UBHTOR6P4A973HTNX3ACO79,@ashleyfeinberg @nycsouthpaw We need to have a chat about ?paradise?. I appear to have been mislead.,Private
3ZXV7Q5FJBV0XA772NWOAL6XCKDCF5,HEY CHAT LETS OVERUSE DansGame,Private
31GN6YMHLPZIFDIYPYWOTEWFTQOSWC,When @shelby_vogler7 ignores my texts I just snap chat the shit out of her until she responds ??,Private
351S7I5UG93ZTGQUA3WN5US14V8JNX,KindColt2937072 is trash talking in the voice chat,Private
3ZQX1VYFTDCSRKUNKEZ9VTJSEUIO8W,Also Chat handed out hundreds of posters and I appreciate some will have got trampled and wet as some of ours did! But the numbers that were,Private
3HJ1EVZS2OQ9N0GX0PLHY7GM9VAR3G,@hindu_stanii Your pics looks more appealing than these....allow for direct message to chat...,Private
32204AGAABJXSIEIZZG73X3PQRIHGI,They literally chat some random shit but highlight the key words to make it seem like they are answering the question????,Private
3HJ1EVZS2OQ9N0GX0PLHY7GM9VB3RT,@Ragnodrak I bet lol. Are you gonna stream tonight or do you just wanna chat?,Private
3XDJY5RK5SSMLORI4XL5DNVCUUB4UJ,@ChenaElizabeth hey any way to get added to the group chat? Never got that call today lol,Private
3FI30CQHVKQL4CMQNUXP5VN210A6BP,"@shawnhime, thanks for letting us express our hopes and frustrations tonight in our #oklaed chat",Private
37G6BXQPLQSCLXHUCUDDC8AE4YZEQU,46/11/6 and 598 cs... Woah chat,Private
3QMELQS6Y5I8KJ3FJRJF5AS6JMCR6M,This chat bubble is evil it makes me a notification demanding i complete the questionnaire?.,Private
3W0KKJIARRG91T98MM7GOC2JUP98KX,"Hi all! Welcome to #SVTChat Dianne 5 T from Simi, Ca. Look for Qs to come from @CarganillaRHS & I throughout the chat.",Private
32XN26MTXZQ23AMNCI62AX9G0R2L0Q,I mean if anyone wants to chat that?d be cool???????,Private
32ZCLEW0BZRZW127QI9F9JXW4A9JPT,@aoifetaaffex Save the meme and send to group chat normie,Private
3M7OI89LVYV4EHEW1UTKGFTKJLA6CW,Do I know any UX/UI designers who might be down to chat about their jobs a lil bit?,Private
33N1S8XHHMSMFOO9N21BWH3OKSFZ1P,@JhonGyq @whatsapp_gay Dame tu whatsapp x chat,Private
3MDWE879UH98MVOOL101P5E4R1IB95,Reanna lea opens wellness warriors Australia a group chat on natural healing on facebook. Share your stories. Meet like minds. Chat. #heal,Private
3LCXHSGDLTDOYDW74Y2I78PFMMKESJ,This New Orleans group chat is lookin kinda crazy ????,Private
3VGET1QSZ06WWFY61VYDYN0J6CBW7T,@serinide @Shuu_sama Loved our chat on the bench talking at 900mph,Private
3XH7ZM9YX21V225DHYMRPKJ89NKR9X,In WA group chat: ?Babe I?m here & ur six inch is waiting ??? - Boom on waiting outside my work with my 6 in from subway ????,Private
3Y3CZJSZ9K0C1F31E89AD4E6NR1R56,Thank you @hcsm and @danamlewis for an insightful #hcsm community chat.,Private
